,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,DOB,height,age,weight_lbs,weight_kg
688,Los Angeles,1984,Aquatics,Swimming,"HARDCASTLE, Sarah",GBR,Women,400m freestyle,W,Silver,"April 9, 1969 (age 47 years)",182.88,NA,132,60
689,Los Angeles,1984,Aquatics,Swimming,"WOODHOUSE, Robert",AUS,Men,400m individual medley,M,Bronze,"April 28, 1773",190.5,211,170,77.27272727
690,Los Angeles,1984,Aquatics,Swimming,"BAUMANN, Alexander",CAN,Men,400m individual medley,M,Gold,"April 21, 1964 (age 52 years)",187.96,NA,176,80
691,Los Angeles,1984,Aquatics,Swimming,"PRADO, Ricardo",BRA,Men,400m individual medley,M,Silver,"January 3, 1965 (age 51 years)",167.64,NA,123,55.90909091
692,Los Angeles,1984,Aquatics,Swimming,"ZINDLER, Petra",FRG,Women,400m individual medley,W,Bronze,"February 11, 1966 (age 50 years)",NA,NA,119,54.09090909
693,Los Angeles,1984,Aquatics,Swimming,"CAULKINS, Tracy Anne",USA,Women,400m individual medley,W,Gold,"January 11, 1963 (age 53 years)",175.26,NA,NA,#VALUE!
694,Los Angeles,1984,Aquatics,Swimming,"LANDELLS, Suzanne",AUS,Women,400m individual medley,W,Silver,NA,162.56,NA,126,57.27272727
695,Los Angeles,1984,Aquatics,Swimming,"HARDCASTLE, Sarah",GBR,Women,800m freestyle,W,Bronze,"April 9, 1969 (age 47 years)",182.88,NA,132,60
696,Los Angeles,1984,Aquatics,Swimming,"COHEN, Tiffany Lisa",USA,Women,800m freestyle,W,Gold,"June 11, 1966 (age 50 years)",175.26,NA,139,63.18181818
697,Los Angeles,1984,Aquatics,Swimming,"RICHARDSON, Michele",USA,Women,800m freestyle,W,Silver,NA,172.72,NA,NA,#VALUE!
698,Seoul,1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,100m backstroke,M,Bronze,NA,190.5,NA,NA,#VALUE!
699,Seoul,1988,Aquatics,Swimming,"SUZUKI, Daichi",JPN,Men,100m backstroke,M,Gold,NA,180.34,NA,150,68.18181818
700,Seoul,1988,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,100m backstroke,M,Silver,NA,175.26,NA,154,70
701,Seoul,1988,Aquatics,Swimming,"SIRCH, Cornelia",GDR,Women,100m backstroke,W,Bronze,NA,175.26,NA,154,70
702,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m backstroke,W,Gold,"February 7, 1966 (age 50 years)",185.42,NA,154,70
703,Seoul,1988,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,100m backstroke,W,Silver,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
704,Seoul,1988,Aquatics,Swimming,"VOLKOV, Dmitri",URS,Men,100m breaststroke,M,Bronze,"May 25, 1995 (age 21 years)",200.66,NA,NA,#VALUE!
705,Seoul,1988,Aquatics,Swimming,"MOORHOUSE, Adrian David",GBR,Men,100m breaststroke,M,Gold,"May 24, 1964 (age 52 years)",187.96,NA,192,87.27272727
706,Seoul,1988,Aquatics,Swimming,"GUTTLER, Karoly",HUN,Men,100m breaststroke,M,Silver,"June 15, 1968 (age 48 years)",187.96,NA,NA,#VALUE!
707,Seoul,1988,Aquatics,Swimming,"HÉRNER, Silke",GDR,Women,100m breaststroke,W,Bronze,NA,NA,NA,NA,#VALUE!
708,Seoul,1988,Aquatics,Swimming,"BOGOMILOVA-DANGALAKOVA, Tania",BUL,Women,100m breaststroke,W,Gold,"June 30, 1964 (age 52 years)",NA,NA,NA,#VALUE!
709,Seoul,1988,Aquatics,Swimming,"FRENKEVA, Antoaneta",BUL,Women,100m breaststroke,W,Silver,"August 24, 1971 (age 45 years)",NA,NA,121,55
710,Seoul,1988,Aquatics,Swimming,"JAMESON, Andrew Dasvid",GBR,Men,100m butterfly,M,Bronze,NA,190.5,NA,NA,#VALUE!
711,Seoul,1988,Aquatics,Swimming,"NESTY, Anthony Conrad",SUR,Men,100m butterfly,M,Gold,NA,NA,NA,172,78.18181818
712,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m butterfly,M,Silver,"October 8, 1965 (age 51 years)",200.66,NA,209,95
713,Seoul,1988,Aquatics,Swimming,"QIAN, Hong",CHN,Women,100m butterfly,W,Bronze,NA,NA,NA,137,62.27272727
714,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m butterfly,W,Gold,"February 7, 1966 (age 50 years)",185.42,NA,154,70
715,Seoul,1988,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,100m butterfly,W,Silver,"January 31, 1968 (age 48 years)",175.26,NA,154,70
716,Seoul,1988,Aquatics,Swimming,"CARON, Stephan",FRA,Men,100m freestyle,M,Bronze,"July 1, 1966 (age 50 years)",NA,NA,NA,#VALUE!
717,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m freestyle,M,Gold,"October 8, 1965 (age 51 years)",200.66,NA,209,95
718,Seoul,1988,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,100m freestyle,M,Silver,NA,185.42,NA,181,82.27272727
719,Seoul,1988,Aquatics,Swimming,"PLEWINSKI, Catherine",FRA,Women,100m freestyle,W,Bronze,"July 12, 1968 (age 48 years)",NA,NA,128,58.18181818
720,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m freestyle,W,Gold,"February 7, 1966 (age 50 years)",185.42,NA,154,70
721,Seoul,1988,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,100m freestyle,W,Silver,"August 10, 1972 (age 44 years)",NA,NA,170,77.27272727
722,Seoul,1988,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,1500m freestyle,M,Bronze,"February 11, 1967 (age 49 years)",193.04,NA,NA,#VALUE!
723,Seoul,1988,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,1500m freestyle,M,Gold,"May 21, 1960 (age 56 years)",180.34,NA,163,74.09090909
724,Seoul,1988,Aquatics,Swimming,"PFEIFFER, Stefan",FRG,Men,1500m freestyle,M,Silver,"November 15, 1965 (age 50 years)",190.5,NA,176,80
725,Seoul,1988,Aquatics,Swimming,"KINGSMAN, Paul",NZL,Men,200m backstroke,M,Bronze,"June 15, 1967 (age 49 years)",182.88,NA,187,85
726,Seoul,1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,200m backstroke,M,Gold,"January 16, 1990 (age 26 years)",190.5,NA,NA,#VALUE!
727,Seoul,1988,Aquatics,Swimming,"BALTRUSCH, Frank",GDR,Men,200m backstroke,M,Silver,"March 21, 1964 (age 52 years)",193.04,NA,203,92.27272727
728,Seoul,1988,Aquatics,Swimming,"SIRCH, Cornelia",GDR,Women,200m backstroke,W,Bronze,"October 23, 1966 (age 50 years)",175.26,NA,154,70
729,Seoul,1988,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,200m backstroke,W,Gold,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
730,Seoul,1988,Aquatics,Swimming,"ZIMMERMANN, Kathrin",GDR,Women,200m backstroke,W,Silver,NA,172.72,NA,143,65
731,Seoul,1988,Aquatics,Swimming,"LOPEZ MIRO, Sergio",ESP,Men,200m breaststroke,M,Bronze,NA,NA,NA,NA,#VALUE!
732,Seoul,1988,Aquatics,Swimming,"SZABO, Jozsef",HUN,Men,200m breaststroke,M,Gold,NA,185.42,NA,NA,#VALUE!
733,Seoul,1988,Aquatics,Swimming,"GILLINGHAM, Nick",GBR,Men,200m breaststroke,M,Silver,"January 22, 1967 (age 49 years)",182.88,NA,159,72.27272727
734,Seoul,1988,Aquatics,Swimming,"FRENKEVA, Antoaneta",BUL,Women,200m breaststroke,W,Bronze,"August 24, 1971 (age 45 years)",NA,NA,121,55
735,Seoul,1988,Aquatics,Swimming,"HÉRNER, Silke",GDR,Women,200m breaststroke,W,Gold,NA,NA,NA,NA,#VALUE!
736,Seoul,1988,Aquatics,Swimming,"HUANG, Xiao-Min",CHN,Women,200m breaststroke,W,Silver,"November 13, 1977 (age 38 years)",180.34,NA,NA,#VALUE!
737,Seoul,1988,Aquatics,Swimming,"MOSSE, Anthony",NZL,Men,200m butterfly,M,Bronze,"October 29, 1964 (age 52 years)",182.88,NA,170,77.27272727
738,Seoul,1988,Aquatics,Swimming,"GROSS, Michael",FRG,Men,200m butterfly,M,Gold,"June 21, 1947 (age 69 years)",190.5,NA,NA,#VALUE!
739,Seoul,1988,Aquatics,Swimming,"NIELSEN, Benny Leo",DEN,Men,200m butterfly,M,Silver,"March 26, 1966 (age 50 years)",NA,NA,168,76.36363636
740,Seoul,1988,Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,200m butterfly,W,Bronze,"October 27, 1964 (age 52 years)",172.72,NA,141,64.09090909
741,Seoul,1988,Aquatics,Swimming,"NORD, Kathleen",GDR,Women,200m butterfly,W,Gold,"December 26, 1965 (age 50 years)",175.26,NA,143,65
742,Seoul,1988,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,200m butterfly,W,Silver,"January 31, 1968 (age 48 years)",175.26,NA,154,70
743,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,200m freestyle,M,Bronze,"October 8, 1965 (age 51 years)",200.66,NA,209,95
744,Seoul,1988,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,200m freestyle,M,Gold,NA,187.96,NA,163,74.09090909
745,Seoul,1988,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,200m freestyle,M,Silver,"December 1, 1968 (age 47 years)",185.42,NA,161,73.18181818
746,Seoul,1988,Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,200m freestyle,W,Bronze,"February 22, 1970 (age 46 years)",175.26,NA,143,65
747,Seoul,1988,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,200m freestyle,W,Gold,"April 18, 1970 (age 46 years)",172.72,NA,139,63.18181818
748,Seoul,1988,Aquatics,Swimming,"POLL AHRENS, Silvia",CRC,Women,200m freestyle,W,Silver,"September 24, 1970 (age 46 years)",193.04,NA,165,75
749,Seoul,1988,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,200m individual medley,M,Bronze,"April 2, 1966 (age 50 years)",NA,NA,NA,#VALUE!
750,Seoul,1988,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,200m individual medley,M,Gold,"June 3, 1967 (age 49 years)",185.42,NA,NA,#VALUE!
751,Seoul,1988,Aquatics,Swimming,"KUHL, Patrick",GDR,Men,200m individual medley,M,Silver,"March 26, 1968 (age 48 years)",190.5,NA,NA,#VALUE!
752,Seoul,1988,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,200m individual medley,W,Bronze,"May 16, 1968 (age 48 years)",175.26,NA,NA,#VALUE!
753,Seoul,1988,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,200m individual medley,W,Gold,"March 20, 1972 (age 44 years)",175.26,NA,139,63.18181818
754,Seoul,1988,Aquatics,Swimming,"DENDEBEROVA, Elena",URS,Women,200m individual medley,W,Silver,"May 4, 1969 (age 47 years)",NA,NA,NA,#VALUE!
755,Seoul,1988,Aquatics,Swimming,"WOJDAT, Artur",POL,Men,400m freestyle,M,Bronze,"May 20, 1968 (age 48 years)",193.04,NA,190,86.36363636
756,Seoul,1988,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,400m freestyle,M,Gold,"February 11, 1967 (age 49 years)",193.04,NA,NA,#VALUE!
757,Seoul,1988,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,400m freestyle,M,Silver,NA,187.96,NA,163,74.09090909
758,Seoul,1988,Aquatics,Swimming,"MÉHRING, Anke",GDR,Women,400m freestyle,W,Bronze,NA,NA,NA,NA,#VALUE!
759,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,400m freestyle,W,Gold,"August 28, 1971 (age 45 years)",165.1,NA,119,54.09090909
760,Seoul,1988,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,400m freestyle,W,Silver,"April 18, 1970 (age 46 years)",172.72,NA,139,63.18181818
761,Seoul,1988,Aquatics,Swimming,"BATTISTELLI, Stefano",ITA,Men,400m individual medley,M,Bronze,"March 6, 1970 (age 46 years)",175.26,NA,134,60.90909091
762,Seoul,1988,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400m individual medley,M,Gold,"June 3, 1967 (age 49 years)",185.42,NA,NA,#VALUE!
763,Seoul,1988,Aquatics,Swimming,"WHARTON, David Lee",USA,Men,400m individual medley,M,Silver,NA,182.88,NA,174,79.09090909
764,Seoul,1988,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,400m individual medley,W,Bronze,"March 20, 1972 (age 44 years)",175.26,NA,139,63.18181818
765,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,400m individual medley,W,Gold,"August 28, 1971 (age 45 years)",165.1,NA,119,54.09090909
766,Seoul,1988,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,400m individual medley,W,Silver,"May 16, 1968 (age 48 years)",175.26,NA,NA,#VALUE!
767,Seoul,1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,50m freestyle,M,Bronze,NA,180.34,NA,NA,#VALUE!
768,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50m freestyle,M,Gold,"October 8, 1965 (age 51 years)",200.66,NA,209,95
769,Seoul,1988,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50m freestyle,M,Silver,"October 6, 1964 (age 52 years)",190.5,NA,181,82.27272727
770,Seoul,1988,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,50m freestyle,W,Bronze,"January 17, 1973 (age 43 years)",187.96,NA,NA,#VALUE!
771,Seoul,1988,Aquatics,Swimming,"STERKEL, Gillian Ann",USA,Women,50m freestyle,W,Bronze,"May 27, 1961 (age 55 years)",180.34,NA,NA,#VALUE!
772,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,50m freestyle,W,Gold,"February 7, 1966 (age 50 years)",185.42,NA,154,70
773,Seoul,1988,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50m freestyle,W,Silver,NA,NA,NA,137,62.27272727
774,Seoul,1988,Aquatics,Swimming,"MCDONALD, Julie",AUS,Women,800m freestyle,W,Bronze,NA,NA,NA,146,66.36363636
775,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,800m freestyle,W,Gold,NA,165.1,NA,119,54.09090909
776,Seoul,1988,Aquatics,Swimming,"STRAUSS, Astrid",GDR,Women,800m freestyle,W,Silver,NA,187.96,NA,NA,#VALUE!
777,Barcelona,1992,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,100m backstroke,M,Bronze,NA,175.26,NA,154,70
778,Barcelona,1992,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,100m backstroke,M,Gold,NA,185.42,NA,176,80
779,Barcelona,1992,Aquatics,Swimming,"ROUSE, Jeff Norman",USA,Men,100m backstroke,M,Silver,NA,193.04,NA,190,86.36363636
780,Barcelona,1992,Aquatics,Swimming,"LOVELESS, Lea",USA,Women,100m backstroke,W,Bronze,"April 1, 1971 (age 45 years)",167.64,NA,134,60.90909091
781,Barcelona,1992,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,100m backstroke,W,Gold,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
782,Barcelona,1992,Aquatics,Swimming,"SZABO, Tunde",HUN,Women,100m backstroke,W,Silver,"May 31, 1974 (age 42 years)",175.26,NA,NA,#VALUE!
783,Barcelona,1992,Aquatics,Swimming,"ROGERS, Philip John",AUS,Men,100m breaststroke,M,Bronze,"April 24, 1971 (age 45 years)",182.88,NA,179,81.36363636
784,Barcelona,1992,Aquatics,Swimming,"DIEBEL, Nelson",USA,Men,100m breaststroke,M,Gold,"November 9, 1970 (age 45 years)",182.88,NA,185,84.09090909
785,Barcelona,1992,Aquatics,Swimming,"ROZSA, Norbert",HUN,Men,100m breaststroke,M,Silver,"February 9, 1972 (age 44 years)",185.42,NA,NA,#VALUE!
786,Barcelona,1992,Aquatics,Swimming,"RILEY, Samantha Linette",AUS,Women,100m breaststroke,W,Bronze,"November 13, 1972 (age 43 years)",160.02,NA,130,59.09090909
787,Barcelona,1992,Aquatics,Swimming,"RUDKOVSKAYA, Elena",EUN,Women,100m breaststroke,W,Gold,"April 21, 1973 (age 43 years)",NA,NA,NA,#VALUE!
788,Barcelona,1992,Aquatics,Swimming,"NALL, Anita",USA,Women,100m breaststroke,W,Silver,"July 21, 1976 (age 40 years)",165.1,NA,123,55.90909091
789,Barcelona,1992,Aquatics,Swimming,"NESTY, Anthony Conrad",SUR,Men,100m butterfly,M,Bronze,NA,NA,NA,172,78.18181818
790,Barcelona,1992,Aquatics,Swimming,"MORALES, Pablo",USA,Men,100m butterfly,M,Gold,"December 5, 1964 (age 51 years)",190.5,NA,185,84.09090909
791,Barcelona,1992,Aquatics,Swimming,"SZUKALA, Rafal",POL,Men,100m butterfly,M,Silver,"April 9, 1971 (age 45 years)",182.88,NA,NA,#VALUE!
792,Barcelona,1992,Aquatics,Swimming,"PLEWINSKI, Catherine",FRA,Women,100m butterfly,W,Bronze,"July 12, 1968 (age 48 years)",NA,NA,128,58.18181818
793,Barcelona,1992,Aquatics,Swimming,"QIAN, Hong",CHN,Women,100m butterfly,W,Gold,NA,NA,NA,137,62.27272727
794,Barcelona,1992,Aquatics,Swimming,"AHMANN-LEIGHTON, Christine",USA,Women,100m butterfly,W,Silver,"May 20, 1970 (age 46 years)",172.72,NA,115,52.27272727
795,Barcelona,1992,Aquatics,Swimming,"CARON, Stephan",FRA,Men,100m freestyle,M,Bronze,"July 1, 1966 (age 50 years)",NA,NA,NA,#VALUE!
796,Barcelona,1992,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,100m freestyle,M,Gold,"November 16, 1971 (age 44 years)",198.12,NA,NA,#VALUE!
797,Barcelona,1992,Aquatics,Swimming,"BORGES, Gustavo",BRA,Men,100m freestyle,M,Silver,"December 2, 1972 (age 43 years)",203.2,NA,216,98.18181818
798,Barcelona,1992,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,100m freestyle,W,Bronze,"April 5, 1978 (age 38 years)",180.34,NA,146,66.36363636
799,Barcelona,1992,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,100m freestyle,W,Gold,"August 10, 1972 (age 44 years)",NA,NA,170,77.27272727
800,Barcelona,1992,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,100m freestyle,W,Silver,"February 26, 1973 (age 43 years)",177.8,NA,152,69.09090909
801,Barcelona,1992,Aquatics,Swimming,"HOFFMANN, J_rg",GER,Men,1500m freestyle,M,Bronze,NA,NA,NA,NA,#VALUE!
802,Barcelona,1992,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,1500m freestyle,M,Gold,"August 14, 1973 (age 43 years)",193.04,NA,198,90
803,Barcelona,1992,Aquatics,Swimming,"HOUSMAN, Glen Clifford",AUS,Men,1500m freestyle,M,Silver,"September 3, 1971 (age 45 years)",182.88,NA,176,80
804,Barcelona,1992,Aquatics,Swimming,"BATTISTELLI, Stefano",ITA,Men,200m backstroke,M,Bronze,"March 6, 1970 (age 46 years)",175.26,NA,134,60.90909091
805,Barcelona,1992,Aquatics,Swimming,"LOPEZ-ZUBERO, Martin",ESP,Men,200m backstroke,M,Gold,"April 23, 1969 (age 47 years)",187.96,NA,NA,#VALUE!
806,Barcelona,1992,Aquatics,Swimming,"SELKOV, Vladimir",EUN,Men,200m backstroke,M,Silver,"April 1, 1971 (age 45 years)",187.96,NA,165,75
807,Barcelona,1992,Aquatics,Swimming,"STEVENSON, Nicole Dawn",AUS,Women,200m backstroke,W,Bronze,"June 24, 1971 (age 45 years)",175.26,NA,143,65
808,Barcelona,1992,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,200m backstroke,W,Gold,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
809,Barcelona,1992,Aquatics,Swimming,"HASE, Dagmar",GER,Women,200m backstroke,W,Silver,"December 22, 1969 (age 46 years)",182.88,NA,137,62.27272727
810,Barcelona,1992,Aquatics,Swimming,"GILLINGHAM, Nick",GBR,Men,200m breaststroke,M,Bronze,"January 22, 1967 (age 49 years)",182.88,NA,159,72.27272727
811,Barcelona,1992,Aquatics,Swimming,"BARROWMAN, Mike",USA,Men,200m breaststroke,M,Gold,NA,180.34,NA,165,75
812,Barcelona,1992,Aquatics,Swimming,"ROZSA, Norbert",HUN,Men,200m breaststroke,M,Silver,"February 9, 1972 (age 44 years)",185.42,NA,NA,#VALUE!
813,Barcelona,1992,Aquatics,Swimming,"NALL, Anita",USA,Women,200m breaststroke,W,Bronze,"July 21, 1976 (age 40 years)",165.1,NA,123,55.90909091
814,Barcelona,1992,Aquatics,Swimming,"IWASAKI, Kyoko",JPN,Women,200m breaststroke,W,Gold,NA,160.02,NA,110,50
815,Barcelona,1992,Aquatics,Swimming,"LIN, Li",CHN,Women,200m breaststroke,W,Silver,NA,170.18,NA,152,69.09090909
816,Barcelona,1992,Aquatics,Swimming,"ESPOSITO, Franck",FRA,Men,200m butterfly,M,Bronze,NA,NA,NA,163,74.09090909
817,Barcelona,1992,Aquatics,Swimming,"STEWART, Melvin",USA,Men,200m butterfly,M,Gold,NA,187.96,NA,183,83.18181818
818,Barcelona,1992,Aquatics,Swimming,"LOADER, Danyon Joseph",NZL,Men,200m butterfly,M,Silver,NA,187.96,NA,NA,#VALUE!
819,Barcelona,1992,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m butterfly,W,Bronze,"August 2, 1973 (age 43 years)",170.18,NA,139,63.18181818
820,Barcelona,1992,Aquatics,Swimming,"SANDERS, Summer",USA,Women,200m butterfly,W,Gold,"October 13, 1972 (age 44 years)",175.26,NA,126,57.27272727
821,Barcelona,1992,Aquatics,Swimming,"WANG, Xiaohong",CHN,Women,200m butterfly,W,Silver,"November 20, 1968 (age 47 years)",NA,NA,146,66.36363636
822,Barcelona,1992,Aquatics,Swimming,"KASVIO, Antti Alexander",FIN,Men,200m freestyle,M,Bronze,"December 20, 1973 (age 42 years)",NA,NA,75-80,#VALUE!
823,Barcelona,1992,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,200m freestyle,M,Gold,NA,NA,NA,NA,#VALUE!
824,Barcelona,1992,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,200m freestyle,M,Silver,"December 1, 1968 (age 47 years)",185.42,NA,161,73.18181818
825,Barcelona,1992,Aquatics,Swimming,"KIELGASS, Kerstin",GER,Women,200m freestyle,W,Bronze,"December 6, 1969 (age 46 years)",177.8,NA,NA,#VALUE!
826,Barcelona,1992,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,200m freestyle,W,Gold,"December 16, 1972 (age 43 years)",172.72,NA,141,64.09090909
827,Barcelona,1992,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,200m freestyle,W,Silver,"April 5, 1978 (age 38 years)",180.34,NA,146,66.36363636
828,Barcelona,1992,Aquatics,Swimming,"CZENE, Attila",HUN,Men,200m individual medley,M,Bronze,"June 20, 1974 (age 42 years)",185.42,NA,168,76.36363636
829,Barcelona,1992,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,200m individual medley,M,Gold,"June 3, 1967 (age 49 years)",185.42,NA,NA,#VALUE!
830,Barcelona,1992,Aquatics,Swimming,"BURGESS, Gregory",USA,Men,200m individual medley,M,Silver,1945,193.04,47,205,93.18181818
831,Barcelona,1992,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,200m individual medley,W,Bronze,"March 20, 1972 (age 44 years)",175.26,NA,139,63.18181818
832,Barcelona,1992,Aquatics,Swimming,"LIN, Li",CHN,Women,200m individual medley,W,Gold,"April 16, 1976 (age 40 years)",170.18,NA,152,69.09090909
833,Barcelona,1992,Aquatics,Swimming,"SANDERS, Summer",USA,Women,200m individual medley,W,Silver,"October 13, 1972 (age 44 years)",175.26,NA,126,57.27272727
834,Barcelona,1992,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,400m freestyle,M,Bronze,"December 1, 1968 (age 47 years)",185.42,NA,161,73.18181818
835,Barcelona,1992,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,400m freestyle,M,Gold,NA,NA,NA,NA,#VALUE!
836,Barcelona,1992,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,400m freestyle,M,Silver,"August 14, 1973 (age 43 years)",193.04,NA,198,90
837,Barcelona,1992,Aquatics,Swimming,"LEWIS, Hayley Jane",AUS,Women,400m freestyle,W,Bronze,"March 2, 1974 (age 42 years)",170.18,NA,141,64.09090909
838,Barcelona,1992,Aquatics,Swimming,"HASE, Dagmar",GER,Women,400m freestyle,W,Gold,"December 22, 1969 (age 46 years)",182.88,NA,137,62.27272727
839,Barcelona,1992,Aquatics,Swimming,"EVANS, Janet",USA,Women,400m freestyle,W,Silver,"August 28, 1971 (age 45 years)",165.1,NA,119,54.09090909
840,Barcelona,1992,Aquatics,Swimming,"SACCHI, Luca",ITA,Men,400m individual medley,M,Bronze,"January 10, 1968 (age 48 years)",185.42,NA,172,78.18181818
841,Barcelona,1992,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400m individual medley,M,Gold,"June 3, 1967 (age 49 years)",185.42,NA,NA,#VALUE!
842,Barcelona,1992,Aquatics,Swimming,"NAMESNIK, Eric",USA,Men,400m individual medley,M,Silver,7-Aug-70,185.42,22,172,78.18181818
843,Barcelona,1992,Aquatics,Swimming,"SANDERS, Summer",USA,Women,400m individual medley,W,Bronze,"October 13, 1972 (age 44 years)",175.26,NA,126,57.27272727
844,Barcelona,1992,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,400m individual medley,W,Gold,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
845,Barcelona,1992,Aquatics,Swimming,"LIN, Li",CHN,Women,400m individual medley,W,Silver,"April 16, 1976 (age 40 years)",170.18,NA,152,69.09090909
846,Barcelona,1992,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50m freestyle,M,Bronze,"October 6, 1964 (age 52 years)",190.5,NA,181,82.27272727
847,Barcelona,1992,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,50m freestyle,M,Gold,"November 16, 1971 (age 44 years)",198.12,NA,NA,#VALUE!
848,Barcelona,1992,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50m freestyle,M,Silver,"October 8, 1965 (age 51 years)",200.66,NA,209,95
849,Barcelona,1992,Aquatics,Swimming,"MARTINO, Angel",USA,Women,50m freestyle,W,Bronze,"April 25, 1967 (age 49 years)",165.1,NA,150,68.18181818
850,Barcelona,1992,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50m freestyle,W,Gold,"January 11, 1972 (age 44 years)",NA,NA,137,62.27272727
851,Barcelona,1992,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,50m freestyle,W,Silver,"August 10, 1972 (age 44 years)",NA,NA,170,77.27272727
852,Barcelona,1992,Aquatics,Swimming,"HENKE, Jana",GER,Women,800m freestyle,W,Bronze,"October 1, 1973 (age 43 years)",170.18,NA,132,60
853,Barcelona,1992,Aquatics,Swimming,"EVANS, Janet",USA,Women,800m freestyle,W,Gold,"August 28, 1971 (age 45 years)",165.1,NA,119,54.09090909
854,Barcelona,1992,Aquatics,Swimming,"LEWIS, Hayley Jane",AUS,Women,800m freestyle,W,Silver,"March 2, 1974 (age 42 years)",170.18,NA,141,64.09090909
